Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,ITSA4 BS Equity,RADL3 BS Equity,GGBR4 BS Equity,SBSP3 BS Equity,UGPA3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,CPLE6 BS Equity,CCRO3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,CPFE3 BS Equity,BRAP4 BS Equity,BRKM5 BS Equity,USIM5 BS Equity,ALPA4 BS Equity,GOLL4 BS Equity
2019-12-27,53.6,30.52,30.757,32.17,27.213,37.74,52.97,19.16,17.67,12.183,21.138,18.933,61.83,25.72,25.642,49.33,9.072,35.24,6.743,19.16,19.72,38.867,15.59,38.1,50.81,9.1,13.96,35.4,16.037,30.44,9.43,32.66,36.92
2019-12-30,53.3,30.18,30.592,32.0,27.175,37.8,52.82,18.67,17.33,12.148,21.469,19.048,60.56,25.48,25.597,49.04,9.138,35.2,6.907,18.98,19.73,38.667,15.67,38.24,50.8,9.28,14.11,35.55,15.673,29.85,9.51,33.2,36.8
2019-12-31,53.3,30.18,30.592,32.0,27.175,37.8,52.82,18.67,17.33,12.148,21.469,19.048,60.56,25.48,25.597,49.04,9.138,35.2,6.907,18.98,19.73,38.667,15.67,38.24,50.8,9.28,14.11,35.55,15.673,29.85,9.51,33.2,36.8
2020-01-01,53.3,30.18,30.592,32.0,27.175,37.8,52.82,18.67,17.33,12.148,21.469,19.048,60.56,25.48,25.597,49.04,9.138,35.2,6.907,18.98,19.73,38.667,15.67,38.24,50.8,9.28,14.11,35.55,15.673,29.85,9.51,33.2,36.8
2020-01-02,54.33,30.7,31.359,32.8,28.182,38.18,53.8,19.2,17.62,12.372,22.083,19.771,60.55,25.6,26.627,48.24,9.198,35.88,6.868,19.0,20.2,38.327,15.77,38.71,52.0,9.68,14.69,35.21,15.57,30.4,9.7,32.58,37.17
2020-01-03,53.93,30.45,31.029,31.99,28.182,37.6,53.71,18.93,17.395,12.191,21.59,19.448,59.51,25.3,26.198,48.8,9.098,35.94,6.863,18.79,20.41,40.997,15.8,38.55,52.3,9.7,14.58,34.99,15.791,31.75,9.6,32.58,35.9
2020-01-06,53.61,30.81,30.567,33.03,27.678,37.78,53.0,19.02,17.44,12.165,21.165,19.4,58.6,24.75,26.048,48.33,9.224,35.57,6.874,18.31,20.38,40.127,15.78,38.61,51.86,9.65,14.22,35.32,15.865,33.4,9.42,32.07,34.25
2020-01-07,54.0,30.69,29.858,32.58,27.198,38.75,52.6,19.06,17.575,12.002,20.875,19.705,57.6,25.3,25.605,49.4,9.562,35.16,6.909,18.72,20.5,40.777,15.95,39.2,51.97,9.72,14.22,34.91,15.935,32.53,9.51,32.8,34.45
2020-01-08,54.01,30.5,29.372,32.05,26.777,39.31,52.12,18.97,16.91,11.82,21.154,19.781,56.75,25.1,25.214,49.9,9.827,36.51,6.801,18.59,20.33,40.987,16.12,39.53,51.45,9.66,14.2,34.69,15.931,34.16,9.39,33.16,35.81
2020-01-09,53.3,30.4,28.786,32.23,26.349,39.35,51.06,18.82,16.66,11.588,21.79,19.676,57.62,25.15,24.966,49.06,9.748,36.84,7.002,18.14,20.19,41.997,15.9,40.11,51.6,9.67,14.05,35.32,15.726,34.85,9.33,33.96,36.65
2020-01-10,53.36,30.27,28.531,32.1,25.868,40.1,49.86,18.89,17.0,11.51,21.115,19.943,57.41,25.09,24.53,50.28,9.893,36.34,7.195,18.17,20.11,42.887,16.32,40.65,52.37,9.88,14.21,35.99,15.677,34.45,9.14,33.71,37.24
2020-01-13,55.3,30.33,28.91,32.09,26.146,40.2,50.42,19.21,17.16,11.665,21.61,20.8,59.91,25.32,24.831,51.8,10.172,36.7,7.42,18.3,20.46,43.727,16.33,40.79,53.36,10.4,15.07,35.86,16.336,34.0,9.54,33.89,38.0
2020-01-14,55.64,30.0,28.91,31.83,26.116,39.5,50.15,19.1,17.5,11.795,21.933,20.4,61.21,25.6,24.884,52.94,10.278,36.55,7.444,18.91,20.37,44.257,16.4,40.15,54.1,10.15,14.83,35.59,16.491,34.27,9.58,34.26,37.99
2020-01-15,55.46,29.55,28.555,31.12,25.657,39.32,49.23,18.76,17.615,11.605,21.998,20.095,60.9,25.37,24.313,52.99,10.212,36.47,7.464,18.51,20.0,44.577,16.41,40.02,53.45,10.17,14.63,35.85,16.532,33.62,9.39,34.48,36.97
2020-01-16,55.17,29.52,28.613,31.22,26.026,40.2,49.45,18.7,17.935,11.631,21.888,20.286,60.55,25.42,24.711,53.99,10.271,35.87,7.334,18.78,19.65,45.406,16.59,40.86,53.09,10.21,14.76,36.5,16.475,34.08,9.67,34.52,36.64
2020-01-17,57.0,29.85,28.811,31.85,26.634,40.25,50.12,18.7,18.4,11.726,22.246,20.543,60.15,26.27,25.229,53.0,10.364,35.75,7.379,19.03,19.55,45.876,16.64,41.17,53.43,10.42,14.78,37.3,17.183,34.27,9.76,34.4,37.93
2020-01-20,57.36,30.0,28.226,31.98,26.116,40.35,49.8,18.8,18.965,11.562,22.906,21.21,60.3,26.74,24.838,53.0,10.212,36.05,7.548,19.45,19.39,46.496,16.29,41.13,53.4,10.85,15.1,38.0,17.355,34.43,9.75,34.5,37.8
2020-01-21,56.03,29.62,27.624,31.02,25.244,39.57,48.36,18.74,18.745,11.295,24.135,20.762,60.33,26.35,23.974,54.88,10.086,35.43,7.459,19.44,18.93,45.946,16.7,40.68,53.6,10.51,14.66,37.76,17.028,35.54,9.55,35.05,36.68
2020-01-22,56.3,29.29,27.789,31.02,25.334,41.78,48.74,19.05,19.45,11.458,24.183,21.019,61.06,27.41,24.177,53.5,9.973,35.6,7.406,19.3,19.2,47.746,17.0,42.42,53.61,10.71,15.68,37.69,17.298,36.36,10.88,34.6,37.18
2020-01-23,55.5,29.6,28.448,31.23,26.003,41.51,51.48,18.65,19.825,11.683,23.748,21.105,62.63,27.81,24.831,53.78,10.125,34.84,7.494,20.08,18.99,49.376,16.77,42.51,53.6,10.62,15.49,38.3,17.056,39.0,11.11,34.67,39.05
2020-01-24,53.8,29.3,28.234,31.11,25.808,40.75,50.8,18.99,20.715,11.51,23.846,20.638,62.47,27.53,24.696,54.3,10.231,33.83,7.499,19.82,18.55,49.176,16.39,42.38,53.87,10.38,14.91,37.93,16.721,37.63,10.82,34.73,37.82
2020-01-27,50.51,28.03,27.624,29.8,25.214,38.55,50.3,18.55,20.485,11.26,24.038,19.0,61.58,26.45,24.042,53.6,10.086,31.78,7.362,19.42,18.14,47.466,16.5,41.22,52.82,9.6,13.75,37.0,15.664,35.22,10.05,34.6,35.3
2020-01-28,51.2,28.8,27.615,30.5,25.244,40.3,50.71,18.8,21.005,11.303,24.013,19.238,64.5,26.95,24.102,53.94,10.271,31.36,7.535,19.45,18.2,49.036,17.02,42.66,53.49,9.86,13.64,37.21,15.66,34.17,10.04,37.05,36.19
2020-01-29,50.75,28.85,27.187,30.36,24.884,40.52,49.46,18.3,21.195,11.182,24.729,19.181,62.4,26.11,23.591,54.54,10.212,31.1,7.459,19.0,18.18,48.346,16.87,42.53,53.02,9.67,13.36,38.23,15.366,32.85,9.88,37.97,34.94
2020-01-30,51.5,28.94,27.582,30.99,25.131,39.91,49.8,18.34,20.485,11.277,24.096,19.752,62.29,25.96,23.817,52.79,10.066,30.6,7.341,18.8,18.1,48.946,16.72,41.4,52.5,9.9,13.41,38.46,15.423,31.8,9.77,36.85,35.04
2020-01-31,50.27,28.45,27.063,30.35,24.711,39.22,48.54,17.85,19.705,11.088,23.888,19.095,61.0,25.26,23.554,52.37,9.907,30.55,7.342,18.24,18.14,47.576,16.75,40.87,52.05,9.53,12.9,38.27,15.153,31.55,9.63,35.84,34.25
2020-02-03,50.91,28.18,27.129,30.01,24.869,38.87,48.78,17.59,20.335,11.079,23.81,19.571,61.76,25.36,23.727,53.06,10.059,31.57,7.5,18.45,18.04,47.786,17.06,40.23,52.6,9.89,13.02,39.0,15.427,33.45,9.7,36.16,34.35
2020-02-04,52.27,28.63,27.343,30.75,24.869,38.62,48.25,17.65,20.26,11.105,23.677,20.41,62.94,25.13,23.802,52.76,10.185,32.18,7.555,18.1,18.25,48.516,16.91,40.63,52.85,10.08,13.25,38.35,15.804,33.4,9.79,35.32,35.16
2020-02-05,52.99,28.39,27.508,30.48,25.349,38.0,50.4,17.25,20.685,11.165,23.425,20.381,64.95,25.41,24.237,52.42,10.583,32.07,7.545,18.35,18.41,48.496,16.8,40.28,52.8,10.24,13.3,39.2,15.91,34.31,10.27,35.6,36.19
2020-02-06,53.28,29.18,27.442,31.3,25.056,36.29,49.55,16.87,21.42,11.053,23.317,20.229,63.8,25.09,23.899,52.58,10.39,31.85,7.457,17.8,18.65,47.036,16.63,39.26,51.81,9.88,13.22,38.25,15.939,31.75,10.04,34.91,35.75
2020-02-07,52.1,28.93,27.797,31.46,25.342,35.67,49.6,16.92,20.55,11.027,23.173,19.286,63.37,24.34,23.824,51.9,10.059,31.54,7.367,17.28,18.39,45.566,16.66,38.37,50.32,9.47,12.72,37.8,15.484,31.78,9.62,34.53,34.46
2020-02-10,50.19,29.13,28.267,31.58,25.612,34.32,49.11,16.73,20.765,11.251,23.023,18.981,61.33,23.94,23.952,51.98,9.695,30.84,7.222,17.26,18.51,44.976,16.33,37.32,49.93,9.42,12.16,36.87,15.112,31.39,9.29,33.0,34.16
2020-02-11,52.05,29.48,28.918,32.01,25.838,34.81,51.32,16.8,21.525,11.45,23.325,20.086,63.04,25.1,24.606,52.9,9.98,30.9,7.49,17.96,18.94,47.796,16.81,37.61,50.87,9.83,12.72,37.68,15.82,32.16,9.92,34.27,36.2
2020-02-12,53.07,30.13,28.803,32.55,25.492,35.42,51.62,16.65,22.28,11.527,23.492,20.267,63.94,25.08,24.252,53.0,9.993,31.25,7.73,18.16,19.13,49.276,17.49,38.05,50.8,10.01,12.98,37.96,15.963,31.86,9.86,35.15,36.3
2020-02-13,52.14,29.72,28.358,31.93,25.004,35.26,50.82,16.27,22.785,11.355,23.077,20.171,63.81,24.52,23.681,54.16,9.794,31.33,7.79,18.0,19.17,49.166,17.39,37.9,50.35,10.01,12.99,37.54,15.632,30.83,10.35,36.19,35.4
2020-02-14,51.0,29.42,27.879,31.62,24.44,35.99,49.85,16.41,22.785,11.208,23.496,19.524,64.44,24.15,23.043,52.86,9.821,30.9,7.604,17.9,18.56,50.886,16.89,38.38,50.2,9.67,12.66,37.57,15.366,30.93,9.9,35.81,36.0
2020-02-17,53.41,29.36,27.624,31.7,24.237,36.15,49.1,16.6,22.89,11.208,23.221,19.714,65.33,24.63,22.915,53.02,9.986,31.0,7.76,17.94,18.87,50.616,17.19,38.63,50.6,9.76,13.09,38.15,15.967,31.2,9.73,35.75,36.39
2020-02-18,52.8,29.75,27.739,31.94,24.095,38.3,49.57,16.18,22.35,11.372,23.058,19.543,65.13,24.1,22.742,51.58,9.98,30.85,7.706,18.12,18.77,49.856,17.11,40.65,50.85,9.64,13.32,38.0,15.82,31.35,9.77,36.08,35.87
2020-02-19,52.81,30.55,28.135,32.57,24.44,39.2,49.69,16.13,24.41,11.501,23.123,19.457,66.47,23.86,22.878,51.87,9.927,31.16,7.791,18.76,19.04,50.346,16.96,41.14,50.89,10.14,13.53,38.45,15.959,31.9,9.72,35.55,36.35
2020-02-20,52.2,29.92,28.036,31.75,24.087,38.2,49.18,16.17,23.745,11.424,22.902,18.6,65.1,22.11,22.359,51.16,9.675,30.68,7.594,18.41,19.68,49.996,16.91,40.37,49.37,9.39,13.22,37.8,15.681,31.58,9.46,35.4,34.8
2020-02-21,50.13,29.14,26.948,30.85,23.899,37.66,49.22,16.25,24.9,11.044,23.59,18.19,65.67,21.55,22.066,52.59,9.913,30.36,7.687,18.15,19.54,48.496,17.06,39.73,50.14,9.08,13.13,37.74,15.443,30.6,9.17,34.8,33.82
2020-02-24,50.13,29.14,26.948,30.85,23.899,37.66,49.22,16.25,24.9,11.044,23.59,18.19,65.67,21.55,22.066,52.59,9.913,30.36,7.687,18.15,19.54,48.496,17.06,39.73,50.14,9.08,13.13,37.74,15.443,30.6,9.17,34.8,33.82
2020-02-25,50.13,29.14,26.948,30.85,23.899,37.66,49.22,16.25,24.9,11.044,23.59,18.19,65.67,21.55,22.066,52.59,9.913,30.36,7.687,18.15,19.54,48.496,17.06,39.73,50.14,9.08,13.13,37.74,15.443,30.6,9.17,34.8,33.82
2020-02-26,45.35,26.21,25.603,27.78,22.615,34.15,45.23,15.82,23.415,10.406,22.921,16.286,61.4,19.79,20.451,50.5,9.184,28.45,7.284,16.63,17.84,46.336,16.64,36.99,47.99,8.0,11.7,36.33,13.961,28.87,8.22,32.0,28.98
2020-02-27,44.47,25.3,25.62,26.83,22.517,33.5,45.79,14.5,21.985,10.234,21.781,16.276,59.51,19.15,20.023,48.06,9.078,27.53,7.178,15.84,17.18,45.526,16.17,35.6,46.4,7.87,11.32,35.64,13.466,27.4,8.19,30.76,26.4
2020-02-28,44.31,25.34,26.387,27.15,22.938,34.53,46.86,14.54,21.575,10.355,23.058,16.124,58.75,19.08,20.503,48.6,9.251,27.04,7.171,16.33,16.96,45.506,16.13,35.85,47.53,7.95,11.18,35.53,13.671,26.89,8.17,31.54,25.6
2020-03-02,46.36,26.53,26.288,28.1,23.246,35.43,47.15,14.72,23.495,10.613,23.956,16.486,60.14,19.72,20.744,51.4,9.536,28.2,7.321,16.64,17.15,44.807,16.6,35.91,48.5,8.22,12.35,37.08,14.162,27.5,8.47,32.5,26.11
2020-03-03,46.35,26.05,25.81,27.5,22.63,35.03,45.77,14.74,23.96,10.458,24.017,16.629,60.0,19.98,20.398,51.9,9.556,26.15,7.298,16.44,16.91,44.497,16.47,35.72,48.53,8.17,12.17,37.07,13.961,28.08,8.29,33.11,25.12
2020-03-04,48.57,26.89,26.057,28.22,22.878,36.18,45.82,15.31,24.23,10.519,24.019,17.457,62.82,19.95,20.556,53.67,9.993,26.66,7.665,16.55,17.24,44.167,17.2,36.45,50.8,8.65,12.32,39.1,14.35,28.98,8.87,33.47,24.81
2020-03-05,46.85,25.29,25.166,26.81,22.126,35.09,43.11,15.23,23.35,10.2,23.887,16.6,60.16,18.1,19.947,52.19,9.516,25.6,7.316,15.35,16.55,41.247,16.72,36.05,48.8,8.15,11.95,37.8,13.695,26.74,8.4,31.11,20.65
2020-03-06,44.61,22.83,24.63,24.06,21.495,32.35,42.3,15.32,22.01,9.967,23.683,15.381,57.37,17.2,19.316,51.14,9.072,23.11,6.895,14.41,15.92,39.797,16.31,34.4,48.0,7.6,11.11,37.0,13.29,25.07,7.87,30.92,21.05
2020-03-09,37.83,16.05,22.924,16.92,19.947,27.55,37.63,14.67,19.875,9.337,22.287,12.619,52.0,15.41,17.423,47.64,8.151,20.0,6.258,12.7,14.96,35.997,15.11,29.83,44.77,6.25,8.3,34.0,11.259,21.88,6.6,25.56,17.38
2020-03-10,44.81,17.56,23.492,18.36,20.428,31.68,39.61,14.42,20.955,9.536,22.462,13.657,54.72,17.88,17.926,53.51,8.376,20.84,6.669,14.9,15.17,39.097,15.51,32.39,47.0,6.79,9.37,34.46,12.88,25.12,7.12,28.92,18.32
2020-03-11,40.74,15.85,21.579,16.37,18.775,29.01,36.19,13.75,19.6,8.967,22.115,12.086,50.5,16.67,16.506,52.5,7.548,18.5,6.181,14.11,14.22,35.907,15.7,30.84,45.27,5.97,8.02,32.1,11.849,21.75,6.5,27.89,15.65
2020-03-12,35.35,12.6,19.46,12.92,16.258,23.72,31.25,11.58,16.5,7.992,19.277,10.095,42.84,13.13,14.403,48.9,6.09,15.25,5.223,11.87,10.46,28.508,13.38,24.88,43.84,4.7,6.58,27.87,10.678,16.5,5.6,23.9,9.97
2020-03-13,42.9,15.4,21.612,15.86,19.001,28.07,36.49,12.7,17.265,8.794,20.19,11.857,50.32,16.2,16.754,52.01,6.958,16.49,6.114,14.5,11.68,32.997,14.32,28.92,48.19,5.67,7.95,30.32,12.627,19.77,6.52,26.98,11.17
2020-03-16,39.04,13.09,19.625,13.13,16.289,23.51,30.4,11.03,13.705,7.846,18.269,10.181,47.5,12.74,14.35,48.73,6.176,13.25,5.534,11.9,10.0,24.998,12.96,24.59,43.55,5.04,7.2,28.1,11.202,16.98,5.88,23.13,8.04
2020-03-17,41.51,13.0,20.78,13.08,17.596,24.25,31.87,11.69,14.34,8.225,19.858,10.305,45.99,14.0,15.267,53.68,6.574,14.25,5.729,12.05,10.48,27.838,14.14,25.46,46.82,5.04,7.75,29.19,11.951,17.08,5.84,22.24,7.78
2020-03-18,38.65,11.29,19.337,11.05,15.545,19.52,26.61,11.19,13.235,7.82,19.385,9.057,37.79,12.07,14.035,52.99,6.083,13.01,5.0,10.68,9.03,25.198,13.55,21.36,43.89,4.32,6.71,25.2,11.419,12.9,4.6,17.6,5.6
2020-03-19,36.4,12.21,18.842,12.45,15.59,17.4,25.57,11.7,14.365,7.553,20.61,9.133,36.89,12.2,13.546,56.74,6.255,14.9,5.201,10.52,9.65,25.888,14.9,19.41,41.68,4.24,6.36,24.5,10.522,12.55,4.5,22.69,6.25
2020-03-20,35.19,12.0,18.182,12.22,14.455,16.81,24.6,12.05,16.185,7.165,21.608,8.81,33.71,12.33,12.765,50.52,5.898,14.15,4.921,10.36,8.4,25.168,13.88,18.91,40.15,4.15,6.16,25.25,9.969,11.8,4.32,22.71,7.28
2020-03-23,34.1,11.5,16.921,11.62,13.276,15.24,22.13,11.51,17.6,6.492,22.096,8.229,30.55,10.69,11.781,46.58,5.401,14.03,4.354,9.92,7.74,21.248,12.3,18.48,37.98,3.84,5.8,23.5,10.105,10.07,3.8,23.28,6.93
2020-03-24,37.64,13.25,18.553,13.47,15.274,17.35,25.92,11.29,18.03,6.958,20.812,9.067,32.1,11.97,13.441,46.61,5.566,15.04,4.398,11.88,9.05,24.898,12.2,20.49,37.77,4.17,5.8,25.3,10.719,11.4,4.02,23.77,8.1
2020-03-25,40.85,14.32,19.46,14.55,16.416,19.87,29.03,11.65,18.68,7.423,21.71,10.019,35.32,12.31,14.508,47.09,6.01,15.91,4.85,13.2,10.57,28.898,12.76,23.95,38.23,4.56,6.55,26.03,11.595,15.02,4.88,25.42,10.94
2020-03-26,42.0,14.39,19.996,14.6,16.762,21.35,30.49,12.8,18.975,7.742,21.242,10.41,40.01,14.31,15.019,48.97,6.627,15.97,5.35,13.82,10.13,28.998,13.59,25.31,41.25,4.81,7.1,28.07,11.632,19.23,5.14,26.3,13.04
2020-03-27,40.1,13.3,18.941,13.03,15.672,21.08,28.24,12.49,17.68,7.329,20.608,9.619,40.07,13.1,14.147,48.08,6.11,14.87,5.0,12.73,8.97,28.548,12.77,24.81,39.09,4.6,6.77,26.99,11.128,17.72,4.89,24.49,12.59
2020-03-30,41.77,13.38,19.881,13.44,16.161,23.31,28.99,12.55,17.01,7.604,20.065,9.314,40.81,12.6,14.463,49.0,6.037,14.51,5.21,12.29,9.32,27.428,13.27,26.44,39.8,4.5,7.06,27.06,11.697,17.7,4.78,24.36,12.3
2020-03-31,43.22,13.99,19.04,14.14,15.605,23.86,27.89,11.92,16.785,7.561,19.587,9.571,39.11,12.53,14.132,50.6,5.904,15.09,5.35,11.73,9.54,25.738,12.44,26.03,38.92,4.65,6.98,26.87,11.939,17.22,4.92,23.16,11.37
2020-04-01,43.37,14.3,17.646,14.21,14.921,22.16,26.71,11.69,16.215,7.122,19.885,9.114,36.64,11.46,13.516,50.1,5.586,15.61,5.107,11.63,9.44,23.188,12.77,24.94,38.2,4.46,6.84,26.29,11.98,16.27,4.69,22.49,9.98
2020-04-02,42.78,15.51,17.729,15.43,14.989,22.49,27.02,11.99,17.05,7.216,20.163,9.562,35.85,11.53,13.817,50.6,5.44,16.25,5.15,11.44,9.25,23.878,12.59,25.24,38.11,4.56,6.97,25.9,11.869,16.87,4.63,23.97,10.13
2020-04-03,40.5,15.34,17.036,15.32,14.433,21.67,25.5,11.39,16.445,6.992,18.269,8.886,34.18,11.12,13.276,49.91,5.268,15.26,4.848,11.25,8.48,23.678,12.35,24.95,37.56,4.18,6.25,25.83,11.022,15.62,4.08,23.7,9.47
2020-04-06,43.13,15.77,18.289,16.15,15.8,21.59,27.86,11.86,16.64,7.51,18.654,9.238,36.34,12.43,14.621,52.14,5.633,17.68,5.319,12.04,8.86,26.438,13.38,24.85,38.85,4.34,6.55,26.54,11.82,16.56,4.07,23.95,10.15
2020-04-07,43.78,16.4,18.966,16.56,16.394,22.29,29.17,12.41,18.65,7.734,19.325,9.829,38.34,12.87,15.432,51.8,5.745,17.53,5.452,12.13,8.75,28.958,13.38,25.62,38.44,4.6,6.95,27.32,11.963,16.72,4.11,26.12,10.95
2020-04-08,43.51,17.32,19.939,17.5,16.829,23.99,29.73,12.31,19.995,8.035,19.498,10.524,40.4,13.72,15.71,51.9,5.878,17.4,5.451,12.4,9.34,30.108,13.54,26.95,38.96,4.89,7.41,27.6,11.939,16.51,4.39,25.9,11.99
2020-04-09,43.28,16.82,19.378,16.86,16.822,25.26,29.65,12.1,19.15,7.967,19.608,10.19,41.78,14.24,15.537,50.86,6.077,18.04,5.623,12.81,9.63,28.978,13.31,28.34,39.27,4.72,7.17,27.8,11.714,16.29,4.33,25.99,11.63
2020-04-10,43.28,16.82,19.378,16.86,16.822,25.26,29.65,12.1,19.15,7.967,19.608,10.19,41.78,14.24,15.537,50.86,6.077,18.04,5.623,12.81,9.63,28.978,13.31,28.34,39.27,4.72,7.17,27.8,11.714,16.29,4.33,25.99,11.63
2020-04-13,44.57,16.93,19.79,17.3,17.258,26.4,30.24,12.1,19.63,8.182,19.438,10.695,41.4,14.53,15.958,51.99,6.282,17.82,5.65,12.5,9.76,28.258,13.46,29.19,39.99,4.96,7.33,28.79,12.311,16.81,4.51,25.01,11.45
2020-04-14,44.53,16.73,20.037,17.18,17.446,27.5,30.21,12.09,19.45,8.277,19.212,11.01,41.96,14.1,16.347,51.16,6.587,18.86,5.845,12.92,9.62,29.778,13.35,30.19,41.0,5.11,7.44,29.5,12.279,21.63,4.77,26.49,11.46
2020-04-15,43.19,16.38,19.295,16.62,16.942,26.56,29.65,11.91,19.0,8.018,19.656,10.771,41.0,14.19,15.702,51.2,6.66,19.05,5.724,12.77,9.28,31.798,12.94,29.96,40.34,5.02,7.29,29.62,11.836,21.43,4.7,26.39,12.28
2020-04-16,42.76,15.72,18.809,16.13,16.504,25.86,28.8,11.45,19.005,7.777,20.192,11.029,41.46,14.21,15.397,49.4,6.699,19.27,5.657,12.26,9.25,32.327,13.24,29.08,40.5,5.1,7.44,29.77,11.759,21.6,4.55,26.26,11.76
2020-04-17,44.0,16.13,19.147,16.7,16.826,25.95,29.58,11.6,19.23,7.88,19.983,11.714,42.17,14.05,15.595,48.29,6.719,19.05,5.663,12.69,9.55,33.337,13.02,29.34,40.05,5.4,7.59,29.59,12.123,21.0,4.63,26.33,12.0
2020-04-20,42.46,15.95,18.669,16.55,16.281,25.7,28.99,11.61,19.55,7.734,20.856,11.286,41.51,14.2,15.223,48.21,6.666,18.92,5.682,13.14,9.2,33.457,12.82,29.21,40.63,5.2,7.32,30.02,11.808,20.89,4.67,26.58,12.07
2020-04-21,42.46,15.95,18.669,16.55,16.281,25.7,28.99,11.61,19.55,7.734,20.856,11.286,41.51,14.2,15.223,48.21,6.666,18.92,5.682,13.14,9.2,33.457,12.82,29.21,40.63,5.2,7.32,30.02,11.808,20.89,4.67,26.58,12.07
2020-04-22,42.9,16.75,18.446,17.15,16.223,26.67,28.86,11.62,20.46,7.725,21.35,11.143,43.67,14.4,15.223,49.2,6.719,19.45,5.904,13.29,8.97,34.997,13.48,29.97,41.03,5.17,7.34,30.1,12.021,20.76,4.82,27.52,11.9
2020-04-23,43.51,16.95,18.182,17.34,15.992,25.05,28.05,11.55,19.795,7.622,20.567,11.362,42.38,14.54,14.785,49.28,6.527,19.51,5.792,13.09,9.27,34.597,13.35,28.71,40.87,5.32,7.5,29.94,12.037,20.69,4.76,27.16,12.11
2020-04-24,43.76,15.95,17.217,16.07,14.744,21.78,24.3,11.11,19.355,7.242,20.104,10.41,37.77,13.49,13.165,46.39,5.798,18.55,5.287,12.04,8.28,33.227,12.2,24.93,38.23,4.85,7.08,27.95,12.156,18.93,4.34,26.46,10.67
2020-04-27,44.55,16.45,17.786,16.8,15.174,22.29,25.69,11.61,20.3,7.475,20.394,10.781,40.97,14.31,13.595,47.49,5.845,20.56,5.411,12.31,7.66,35.397,12.55,25.79,40.09,5.03,7.25,29.67,12.405,21.49,4.34,27.03,10.92
2020-04-28,44.61,17.25,19.254,18.02,16.504,23.9,29.14,11.7,20.79,8.001,21.26,11.41,42.09,14.58,14.934,47.0,6.229,20.31,5.566,12.84,8.17,35.057,12.54,27.32,40.26,5.27,7.81,30.7,12.18,22.34,4.71,28.57,12.19
2020-04-29,46.73,18.2,19.51,19.0,17.058,24.89,29.56,11.67,20.7,7.984,20.881,11.867,41.23,15.37,15.512,46.73,6.468,20.38,5.571,13.08,8.82,36.317,13.09,27.74,40.01,5.5,9.03,30.04,12.823,21.95,5.06,27.7,13.34
2020-04-30,44.86,18.05,18.776,18.65,15.826,24.25,28.5,11.34,19.97,7.76,20.15,11.181,40.08,14.5,14.512,46.4,6.308,19.39,5.44,12.35,8.65,35.517,12.76,27.84,39.12,5.15,8.96,29.04,12.225,21.14,4.8,27.39,12.4
2020-05-01,44.86,18.05,18.776,18.65,15.826,24.25,28.5,11.34,19.97,7.76,20.15,11.181,40.08,14.5,14.512,46.4,6.308,19.39,5.44,12.35,8.65,35.517,12.76,27.84,39.12,5.15,8.96,29.04,12.225,21.14,4.8,27.39,12.4
2020-05-04,43.93,17.38,18.05,18.05,15.124,22.93,27.76,11.76,19.92,7.501,20.108,10.924,39.91,14.6,13.959,48.86,6.123,18.4,5.479,12.18,7.72,34.397,13.45,26.3,38.89,5.1,8.23,29.45,11.836,21.1,4.68,26.4,11.15
2020-05-05,43.7,17.94,18.718,18.67,15.124,22.85,27.8,11.94,19.505,7.682,20.021,10.962,41.7,14.43,13.926,49.8,6.13,18.34,5.618,12.5,7.5,34.517,13.9,26.2,38.93,5.14,7.96,30.39,11.681,20.68,4.61,26.38,11.78
2020-05-06,44.33,17.28,18.339,17.94,14.81,22.5,26.99,11.83,19.415,7.501,19.908,11.086,40.51,14.05,13.603,49.6,5.845,18.31,5.495,12.29,7.16,36.497,13.59,25.86,38.79,5.2,8.1,30.1,11.84,20.1,4.59,25.47,11.52
2020-05-07,46.05,17.44,17.679,18.3,14.174,21.4,26.26,11.54,19.545,7.147,19.94,11.857,39.45,13.3,13.157,43.47,5.487,18.41,5.295,11.42,7.01,36.447,13.0,24.33,37.0,5.54,8.49,28.19,12.152,20.44,4.74,24.87,10.75
2020-05-08,48.85,18.48,18.405,19.55,14.81,22.22,27.1,12.04,19.12,7.32,20.131,12.381,41.0,13.88,13.744,48.44,5.719,18.74,5.45,11.42,7.54,35.697,13.16,25.4,38.23,5.83,8.51,29.65,13.179,20.38,4.81,24.82,11.0
2020-05-11,47.73,18.15,18.454,19.03,14.587,21.76,27.27,11.94,19.415,7.26,20.192,11.905,41.72,13.41,13.504,47.28,5.5,20.85,5.539,11.24,7.19,34.147,12.96,24.7,37.72,5.64,8.02,29.17,13.077,22.08,4.76,24.76,10.54
