Date,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,IAG LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,FCIT LN Equity,DCC LN Equity,STJ LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,RS1 LN Equity,SDR LN Equity,UTG LN Equity
2016-11-08,4450.5,620.0,3382.0,456.55,2091.0,1575.044,4576.0,2872.0,1403.0,7140.0,2733.0,1112.181,1478.881,548.0,56.24,1147.639,185.95,1156.324,9028.724,1242.0,639.5,254.853,246.566,1577.0,646.0,216.25,223.0,3689.0,212.9,201.708,565.789,685.0,3402.689,683.5,2152.0,324.2,1135.0,5065.0,406.125,210.7,1727.0,363.0,1023.0,1874.0,1481.0,2633.0,4328.0,3351.807,3055.038,3294.0,919.5,394.269,744.0,2245.0,668.0,1404.0,292.242,589.0,1599.0,316.575,519.0,6345.0,933.5,255.5,1060.8,454.5,2355.0,359.6,1291.0,141.3,948.0,916.0,357.1,62.84,363.618,372.5,365.0,483.82,571.5
2016-11-09,4575.5,622.3,3311.0,458.1,2067.0,1618.036,4480.0,3068.5,1373.0,7066.0,2789.0,1096.909,1453.921,585.0,57.51,1187.453,192.9,1218.286,8881.196,1385.0,655.5,252.89,260.121,1527.0,653.6,216.6,222.4,3610.5,221.7,207.092,584.342,682.0,3408.186,681.0,2161.0,322.9,1128.0,5060.0,398.477,207.7,1685.0,362.8,1044.0,1901.0,1451.0,2573.0,4384.0,3340.538,3044.728,3272.0,910.0,403.756,744.5,2232.0,656.0,1453.0,292.839,641.5,1725.0,312.367,519.0,6190.0,956.0,238.7,1061.333,471.0,2415.0,362.6,1300.0,146.2,969.0,923.5,359.4,63.72,358.873,379.7,365.0,486.03,568.5
2016-11-10,4404.5,625.3,3181.0,448.9,1992.5,1591.735,4258.5,3147.5,1299.0,6866.0,2863.0,1029.709,1388.401,612.0,59.63,1171.029,201.1,1308.45,8812.349,1420.0,604.5,252.7,264.411,1490.0,659.0,207.9,215.4,3389.0,232.8,218.292,603.289,645.0,3419.181,666.0,2081.0,316.0,1075.0,4891.0,394.462,205.0,1653.0,347.85,1027.0,1892.0,1441.0,2543.0,4372.0,3220.684,2989.745,3162.0,865.5,402.57,749.5,2130.0,629.0,1446.0,287.999,715.0,1756.0,302.994,517.0,6040.0,954.0,230.5,1040.533,465.7,2390.0,363.1,1301.0,143.3,977.0,926.0,365.0,63.0,362.223,387.1,369.9,493.51,560.0
2016-11-11,4326.0,619.9,3163.5,435.35,1982.5,1552.283,4307.0,3069.0,1298.0,6871.0,2802.0,1042.581,1382.161,590.5,59.5,1143.159,201.75,1262.727,8645.151,1385.0,607.0,251.37,254.116,1483.0,617.2,204.6,210.7,3434.5,229.9,217.108,594.342,637.5,3357.613,651.0,2013.0,313.8,1075.0,5040.0,396.183,203.6,1643.0,361.0,1006.0,1886.0,1395.0,2598.0,4205.0,3147.953,2982.872,3081.0,879.0,392.491,741.5,2177.0,625.5,1374.0,292.11,706.0,1712.0,312.941,512.0,6035.0,937.5,235.2,1053.333,472.1,2404.0,359.1,1300.0,145.6,915.5,901.5,363.0,61.16,358.036,385.0,366.0,486.2,558.5
2016-11-14,4365.5,634.8,3131.5,433.45,1970.0,1555.318,4281.0,3145.5,1282.0,6795.0,2813.0,1011.272,1380.081,593.5,60.57,1169.536,212.3,1290.502,8684.491,1430.0,611.0,260.743,256.003,1436.0,627.7,204.6,208.8,3423.0,234.7,226.585,606.579,637.5,3400.491,649.0,1989.0,311.6,1067.0,5015.0,390.542,200.3,1663.0,357.65,986.0,1880.0,1401.0,2516.0,4174.0,3146.928,2983.731,3038.0,854.5,398.42,742.0,2095.0,641.5,1384.0,292.176,706.0,1721.0,316.862,516.5,6205.0,940.5,236.5,1050.667,481.2,2427.0,361.7,1274.0,150.1,911.0,900.0,364.4,60.72,353.663,379.2,366.8,490.28,548.5
2016-11-15,4361.5,638.3,3174.5,444.8,1987.5,1552.283,4300.5,3004.0,1294.0,6914.0,2841.0,1014.981,1401.921,600.0,61.4,1091.401,211.9,1301.613,8517.293,1434.0,621.5,274.867,258.92,1454.0,636.5,202.4,207.9,3498.5,235.2,228.846,606.447,633.5,3470.853,654.0,2005.0,315.4,1077.0,5120.0,390.351,204.0,1643.0,363.7,998.0,1893.0,1413.0,2545.0,4231.0,3190.977,3046.447,3148.0,875.5,413.835,761.0,2139.0,645.5,1410.0,300.861,671.0,1737.0,325.374,518.5,6065.0,953.5,241.7,1068.8,482.9,2482.0,363.3,1265.0,149.4,914.0,899.0,365.3,61.44,358.315,374.5,365.0,494.02,551.0
2016-11-16,4353.5,628.6,3128.5,441.9,2002.5,1543.684,4278.0,2963.5,1332.0,6895.0,2829.0,1012.691,1411.281,599.5,60.41,1088.913,209.6,1299.476,8492.705,1411.0,630.0,269.99,253.43,1454.0,630.2,203.0,209.0,3468.0,232.1,224.431,598.158,635.0,3467.555,660.5,2001.0,312.7,1077.0,5090.0,385.571,199.3,1673.0,362.15,999.5,1885.0,1383.0,2519.0,4144.0,3208.392,3005.209,3135.0,882.0,409.092,760.5,2186.0,637.5,1389.0,294.497,672.0,1730.0,322.792,515.5,5960.0,944.5,239.4,1052.8,469.5,2419.0,364.0,1267.0,148.5,914.0,900.0,362.6,61.84,354.593,377.8,371.6,487.56,546.0
2016-11-17,4340.0,632.0,3120.0,447.2,2027.0,1541.155,4311.0,3021.0,1343.0,6893.0,2863.0,1016.181,1410.241,597.0,59.98,1121.262,212.7,1299.049,8468.117,1413.0,644.0,271.067,239.874,1452.0,639.6,205.35,212.3,3470.0,233.5,224.0,601.053,642.0,3486.245,675.0,1988.0,314.3,1097.0,5195.0,393.792,202.0,1682.0,373.4,997.5,1915.0,1400.0,2552.0,4190.0,3212.489,3028.405,3188.0,894.5,411.463,760.5,2227.0,642.0,1385.0,296.353,687.5,1745.0,322.505,518.5,6070.0,946.5,237.6,1073.067,486.0,2478.0,369.1,1284.0,152.1,948.0,900.0,370.0,62.08,359.245,382.0,370.0,487.73,552.5
2016-11-18,4323.5,633.8,3120.0,447.65,2029.0,1540.144,4359.5,2934.0,1354.0,6916.0,2876.0,1013.345,1436.241,593.5,59.44,1084.434,212.25,1294.776,8630.398,1407.0,646.0,269.167,225.633,1442.0,625.2,204.9,214.2,3461.0,232.7,220.877,597.5,645.0,3573.099,685.0,1989.0,317.6,1108.0,5090.0,393.41,199.6,1699.0,362.9,1000.0,1917.0,1401.0,2550.0,4176.0,3217.611,3096.276,3228.0,893.5,410.277,766.0,2220.0,649.0,1370.0,295.69,666.0,1746.0,321.74,521.0,6165.0,952.0,238.9,1060.8,488.9,2537.0,368.1,1288.0,152.9,938.0,900.0,370.3,62.36,361.478,382.0,451.4,488.24,555.0
2016-11-21,4325.5,631.9,3107.0,456.25,2005.0,1533.063,4357.5,2969.5,1357.0,6866.0,2830.0,1018.691,1446.641,597.5,59.11,1117.28,210.6,1292.639,8468.117,1420.0,647.5,270.18,225.461,1437.0,635.0,202.15,215.1,3462.5,229.9,219.262,591.316,641.0,3536.818,686.5,2007.0,317.0,1096.0,5010.0,389.968,195.2,1696.0,361.55,1005.0,1894.0,1415.0,2575.0,4221.0,3276.002,3016.377,3244.0,893.0,408.499,785.0,2218.0,647.0,1370.0,293.9,681.5,1760.0,319.349,517.0,6225.0,932.5,236.2,1045.333,479.6,2512.0,369.7,1291.0,150.3,934.5,913.0,365.0,61.44,359.803,380.0,439.4,479.06,550.0
2016-11-22,4205.5,638.6,3126.5,456.25,2002.5,1520.924,4368.0,3073.0,1365.0,6820.0,2847.0,1027.418,1379.041,596.0,59.75,1202.383,212.35,1317.851,8473.034,1446.0,655.5,277.02,226.491,1462.0,645.4,203.05,214.6,3481.0,235.0,223.785,600.263,649.5,3593.988,692.0,2006.0,317.3,1089.0,5035.0,393.41,202.5,1706.0,366.45,971.0,1967.0,1428.0,2625.0,4243.0,3268.831,3013.8,3178.0,895.5,413.835,776.5,2220.0,654.0,1380.0,300.795,702.0,1762.0,322.314,520.0,6235.0,944.0,237.3,1054.933,486.5,2544.0,358.0,1293.0,151.3,964.5,902.0,368.8,63.04,364.735,386.9,448.9,486.88,551.5
2016-11-23,4168.0,642.6,3121.5,458.15,1991.5,1522.441,4368.5,3099.5,1373.0,6796.0,2840.0,1016.4,1409.201,603.0,59.64,1231.746,213.35,1316.996,8497.622,1460.0,665.5,270.307,230.094,1461.0,641.8,200.6,213.2,3507.0,234.7,220.769,601.053,644.0,3573.099,687.0,2041.0,316.0,1092.0,4967.0,393.601,202.9,1702.0,360.5,956.5,1926.0,1427.0,2602.0,4318.0,3300.587,2997.477,3180.0,902.0,420.949,774.0,2233.0,660.0,1403.0,298.74,701.0,1809.0,320.879,522.0,6325.0,940.0,234.8,1033.6,477.0,2448.0,360.0,1268.0,149.1,967.0,913.0,365.7,63.28,365.107,381.4,442.1,484.5,549.5
2016-11-24,4210.0,640.2,3120.0,458.85,1996.0,1540.65,4372.0,3103.0,1374.0,6756.0,2840.0,992.618,1420.641,608.5,59.68,1248.169,215.45,1332.807,8576.304,1496.0,674.0,267.9,230.78,1451.0,636.8,199.4,214.8,3488.0,236.8,218.831,604.868,644.5,3636.865,690.0,2037.0,317.4,1105.0,4950.0,392.645,202.2,1712.0,358.1,973.5,1928.0,1430.0,2595.0,4297.0,3335.416,3016.377,3221.0,893.5,426.878,783.5,2209.0,669.5,1403.0,292.044,719.0,1814.0,321.357,521.0,6200.0,942.5,236.0,1034.133,473.4,2442.0,358.3,1265.0,147.9,975.5,924.5,360.3,62.92,369.759,382.1,438.7,483.65,553.0
2016-11-25,4301.5,641.0,3173.0,454.95,2015.0,1558.352,4421.0,3113.0,1381.0,6817.0,2827.0,1007.345,1430.001,604.0,58.77,1229.755,215.5,1324.688,8463.199,1500.0,678.5,268.787,228.55,1464.0,634.5,198.95,215.5,3501.0,237.9,217.0,601.974,644.0,3662.151,690.5,2042.0,317.8,1117.0,4951.0,393.697,204.1,1723.0,358.85,970.0,1923.0,1436.0,2608.0,4261.0,3364.099,3033.56,3219.0,894.5,432.807,787.0,2211.0,676.0,1401.0,291.778,722.5,1804.0,320.592,522.5,6100.0,937.0,236.0,1035.733,468.1,2420.0,356.9,1290.0,147.2,969.5,922.0,360.6,63.88,371.062,381.8,444.5,487.73,557.5
2016-11-28,4248.5,632.8,3146.5,452.25,2010.0,1545.202,4448.5,3140.0,1376.0,6742.0,2788.0,1014.545,1435.201,603.0,57.86,1231.248,211.9,1318.705,8300.918,1485.0,675.5,265.493,230.78,1495.0,630.0,195.25,214.8,3526.5,236.9,211.292,595.921,646.0,3631.368,680.0,2065.0,319.5,1117.0,4820.0,398.477,209.4,1706.0,350.3,936.5,1916.0,1408.0,2572.0,4233.0,3376.392,3006.068,3250.0,907.5,435.179,774.5,2231.0,670.5,1391.0,289.657,728.5,1787.0,315.619,520.0,6080.0,939.0,232.8,1036.267,465.5,2428.0,356.1,1292.0,146.4,957.0,929.0,360.2,66.5,366.503,380.5,442.6,479.23,560.0
2016-11-29,4246.0,631.8,3130.0,442.55,2011.5,1525.476,4454.5,3067.0,1379.0,6763.0,2776.0,1012.472,1447.681,601.5,57.71,1198.899,214.25,1321.697,8389.435,1511.0,672.5,264.543,230.952,1492.0,631.3,194.25,214.5,3518.0,238.9,212.154,594.342,654.0,3656.654,675.5,2060.0,318.3,1128.0,4939.0,400.198,209.8,1720.0,354.35,939.5,1899.0,1408.0,2557.0,4199.0,3362.05,2991.463,3250.0,903.0,433.993,778.5,2221.0,671.5,1400.0,294.695,700.0,1738.0,313.993,518.5,6100.0,947.0,233.2,1040.0,476.1,2517.0,357.5,1272.0,149.4,958.0,929.0,362.0,67.36,364.549,385.1,443.4,473.96,561.5
2016-11-30,4149.5,635.2,3196.0,459.45,2005.0,1512.831,4393.5,2990.0,1375.0,6763.0,2748.0,996.218,1425.841,600.5,57.87,1179.49,215.95,1323.406,8232.072,1567.0,689.0,264.353,232.153,1475.0,641.1,193.9,214.4,3433.0,235.8,209.246,588.158,649.5,3607.181,657.5,2060.0,315.9,1127.0,4904.0,399.624,210.3,1709.0,357.1,943.0,1901.0,1429.0,2550.0,4271.0,3341.563,2975.999,3289.0,883.0,434.586,795.5,2187.0,652.0,1411.0,287.403,689.0,1808.0,314.375,518.5,6130.0,940.0,231.0,1034.667,469.2,2477.0,353.1,1274.0,148.3,970.0,939.5,360.0,66.6,365.665,381.0,447.6,470.05,559.0
2016-12-01,4080.0,630.3,3097.0,470.05,1966.5,1485.518,4309.5,3028.0,1348.0,6628.0,2684.0,980.4,1382.161,598.0,57.59,1201.885,219.05,1348.618,8227.154,1550.0,683.5,260.363,234.041,1454.0,650.0,191.0,210.0,3345.0,242.3,215.062,586.711,637.5,3582.993,648.5,2033.0,309.7,1106.0,4877.0,395.609,209.3,1660.0,353.2,928.0,1847.0,1410.0,2541.0,4232.0,3236.05,2934.761,3257.0,872.5,432.807,782.5,2113.0,657.0,1430.0,280.044,705.5,1909.0,311.793,515.5,5920.0,942.5,228.7,1001.6,467.5,2545.0,347.9,1272.0,149.7,1003.0,921.5,365.7,65.06,368.271,375.5,441.2,473.45,549.0
2016-12-02,4055.0,627.1,3110.5,466.65,1957.5,1484.001,4347.0,3005.5,1337.0,6593.0,2671.0,984.872,1394.641,594.0,57.55,1203.378,212.95,1334.089,8168.143,1535.0,679.0,261.883,226.834,1478.0,645.0,191.4,208.9,3395.5,242.5,208.277,583.421,642.0,3537.917,639.5,2034.0,304.2,1117.0,4866.0,398.859,208.2,1670.0,358.6,919.5,1840.0,1412.0,2576.0,4191.0,3264.733,2929.606,3247.0,882.5,433.993,787.5,2127.0,629.5,1417.0,275.801,693.5,1887.0,312.941,513.0,5930.0,939.5,229.0,1023.467,475.3,2760.0,350.3,1243.0,150.8,988.5,926.5,364.8,65.14,363.153,376.1,440.0,474.13,548.5
2016-12-05,4033.5,626.7,3122.0,464.95,1961.0,1475.908,4343.0,3054.0,1336.0,6553.0,2656.0,972.545,1374.881,600.0,58.25,1237.22,216.8,1353.746,8212.401,1540.0,687.0,269.04,228.378,1470.0,642.8,190.5,206.0,3393.0,241.7,213.015,592.5,641.5,3565.403,633.0,2039.0,305.6,1107.0,4854.0,397.999,206.4,1686.0,352.15,932.5,1836.0,1438.0,2580.0,4262.0,3245.27,2927.888,3204.0,858.5,442.293,785.0,2074.0,631.5,1423.0,274.475,727.5,1926.0,317.245,514.0,5985.0,940.0,231.5,1012.267,473.7,2802.0,349.5,1246.0,151.6,998.5,936.5,361.4,65.8,366.968,376.8,448.5,474.47,543.5
2016-12-06,4037.5,654.0,3135.0,463.55,1956.5,1476.92,4320.0,3021.5,1336.0,6552.0,2621.0,983.891,1370.721,598.5,59.48,1188.946,226.75,1354.173,8000.944,1556.0,690.0,266.697,227.006,1493.0,657.0,191.75,206.7,3405.0,237.0,225.185,611.053,650.5,3536.818,619.5,2026.0,305.8,1118.0,4930.0,403.544,209.7,1694.0,352.1,932.0,1843.0,1439.0,2575.0,4198.0,3244.245,2929.606,3174.0,869.0,435.772,793.0,2073.0,628.5,1407.0,275.071,727.5,1880.0,315.906,514.0,5885.0,943.5,234.5,1033.6,471.9,2908.0,346.8,1235.0,152.7,985.5,949.5,366.1,65.4,369.945,382.0,453.2,476.0,551.0
2016-12-07,4007.0,679.6,3111.0,473.45,2000.5,1479.449,4352.5,3221.5,1333.0,6538.0,2687.0,992.181,1386.321,604.5,62.27,1246.178,234.85,1409.297,8094.379,1617.0,700.5,270.18,230.78,1498.0,684.7,195.15,207.8,3391.5,244.4,233.908,634.474,650.0,3670.947,628.5,2007.0,309.5,1117.0,4958.0,413.869,213.1,1647.0,357.3,923.5,1858.0,1478.0,2616.0,4278.0,3211.465,3015.518,3207.0,877.5,439.922,784.5,2086.0,636.0,1442.0,288.198,740.5,1850.0,323.653,519.5,5885.0,985.0,240.6,1063.467,475.3,2906.0,347.1,1236.0,153.0,992.5,947.0,374.1,66.04,368.457,386.6,458.0,490.96,561.0
2016-12-08,4116.0,676.1,3092.0,477.0,2029.0,1476.92,4373.0,3294.0,1356.0,6532.0,2759.0,999.927,1408.161,604.0,62.77,1239.211,239.0,1390.922,8045.203,1610.0,699.0,274.803,225.976,1483.0,666.4,198.35,208.4,3405.0,245.4,237.246,641.447,650.5,3680.841,627.5,2028.0,311.4,1130.0,4870.0,416.451,215.0,1723.0,357.05,922.5,1840.0,1480.0,2663.0,4241.0,3242.197,2999.195,3252.0,879.5,435.179,780.5,2102.0,629.5,1440.0,297.347,752.0,1843.0,323.844,528.0,5900.0,987.5,243.4,1073.067,470.6,2879.0,346.7,1236.0,155.9,1006.0,946.5,377.5,66.08,389.95,390.9,463.0,496.91,561.5
2016-12-09,4280.0,673.8,3124.5,476.2,2043.0,1495.128,4420.0,3223.5,1373.0,6600.0,2774.0,1005.491,1432.081,600.5,61.74,1208.355,233.1,1362.292,8143.555,1640.0,693.5,276.26,229.236,1492.0,657.5,198.4,210.0,3470.5,243.8,234.015,635.132,665.5,3683.04,625.0,2055.0,312.3,1169.0,4854.0,425.915,217.0,1771.0,352.0,918.0,1824.0,1474.0,2689.0,4303.0,3269.855,3022.391,3339.0,892.5,442.886,801.0,2147.0,635.0,1442.0,292.64,756.5,1840.0,323.844,528.5,5915.0,999.5,247.0,1081.6,467.6,2871.0,347.9,1265.0,154.4,1015.0,955.0,383.4,65.94,388.926,386.4,466.0,499.12,570.5
2016-12-12,4206.0,651.8,3112.0,483.4,2038.0,1488.047,4366.0,3245.0,1364.0,6514.0,2701.0,1005.381,1407.121,586.0,61.38,1204.374,227.55,1337.08,8222.236,1644.0,675.5,269.61,223.402,1500.0,653.0,198.0,207.0,3422.5,239.4,230.354,623.684,652.5,3703.929,624.5,2022.0,309.0,1157.0,4795.0,417.693,217.3,1750.0,346.7,902.5,1792.0,1445.0,2646.0,4229.0,3159.221,2934.761,3316.0,893.0,438.736,790.5,2165.0,628.5,1424.0,286.74,774.5,1850.0,328.339,526.0,5880.0,979.5,242.0,1063.467,452.4,2774.0,342.2,1266.0,149.6,1015.0,962.5,375.0,65.1,389.578,372.8,470.3,491.3,558.5
2016-12-13,4316.0,660.1,3193.5,482.7,2076.5,1517.889,4452.5,3171.0,1384.0,6697.0,2744.0,1004.181,1444.561,597.5,62.55,1173.02,230.1,1346.054,8335.341,1625.0,690.0,259.477,232.668,1525.0,668.2,200.75,206.7,3500.5,239.9,236.385,625.0,661.0,3788.584,636.5,2051.0,312.4,1166.0,4916.0,425.055,221.1,1760.0,359.45,910.5,1803.0,1474.0,2713.0,4200.0,3206.343,2972.562,3344.0,899.0,445.851,802.5,2190.0,617.0,1427.0,296.021,738.5,1830.0,334.173,529.0,5890.0,989.0,245.8,1085.867,460.8,2818.0,345.7,1285.0,153.0,1009.0,970.0,372.0,67.5,389.019,381.8,475.3,499.46,569.0
2016-12-14,4305.0,659.3,3170.5,481.0,2057.0,1507.267,4468.5,3167.5,1379.0,6674.0,2719.0,1005.927,1433.121,589.0,62.76,1196.908,221.75,1340.499,8217.319,1609.0,679.0,260.617,229.923,1508.0,682.8,198.9,206.0,3487.0,238.1,234.123,622.632,663.5,3790.783,638.0,2033.0,312.1,1165.0,4870.0,423.334,218.9,1775.0,363.65,925.5,1796.0,1460.0,2711.0,4211.0,3201.221,3066.206,3341.0,892.0,441.108,808.0,2181.0,615.0,1411.0,287.668,721.0,1831.0,334.269,528.0,5880.0,1010.0,249.4,1089.067,454.5,2778.0,342.1,1288.0,152.1,1022.0,973.0,371.4,62.72,379.064,381.2,472.9,499.12,569.0
2016-12-15,4400.0,669.3,3157.5,479.5,2055.5,1533.063,4513.0,3088.5,1390.0,6675.0,2767.0,1009.418,1466.401,591.0,64.37,1149.132,229.45,1355.455,8340.259,1616.0,680.0,259.54,230.437,1522.0,687.6,198.35,211.3,3517.5,242.9,244.462,633.816,674.5,3883.134,647.5,2068.0,313.1,1179.0,4942.0,421.326,231.2,1793.0,363.55,929.5,1790.0,1454.0,2669.0,4219.0,3238.099,3134.936,3312.0,882.0,441.108,815.0,2184.0,663.0,1410.0,298.806,683.5,1844.0,335.321,534.0,5885.0,1000.0,250.6,1089.067,463.9,2825.0,341.5,1311.0,155.3,1026.0,979.0,376.9,64.38,381.483,382.9,473.8,506.09,570.0
2016-12-16,4401.0,666.9,3152.0,489.7,2055.0,1543.684,4506.5,3091.5,1391.0,6614.0,2802.0,1015.636,1471.601,592.5,63.78,1127.732,228.15,1352.891,8473.034,1611.0,680.0,253.84,231.638,1517.0,685.0,200.45,220.0,3490.0,242.7,245.108,629.737,671.0,3851.251,649.0,2071.0,313.5,1183.0,4950.0,420.179,230.1,1781.0,367.0,934.5,1782.0,1489.0,2686.0,4203.0,3269.855,3112.599,3333.0,880.0,442.293,821.5,2183.0,648.5,1410.0,304.839,670.0,1861.0,339.625,532.5,5860.0,999.0,250.0,1098.667,457.0,2796.0,342.9,1327.0,153.0,1009.0,988.0,380.0,64.02,376.365,383.6,470.6,507.45,571.0
2016-12-19,4303.5,658.0,3218.5,490.8,2075.5,1550.766,4551.5,3050.0,1414.0,6794.0,2789.0,1024.581,1488.241,596.5,62.55,1119.271,222.05,1333.234,8473.034,1534.0,686.0,256.247,230.952,1521.0,665.7,202.35,221.0,3553.0,240.6,240.262,625.526,681.5,3874.338,653.5,2079.0,317.4,1189.0,4915.0,423.812,230.2,1782.0,371.4,944.5,1794.0,1474.0,2704.0,4201.0,3286.246,3106.585,3352.0,893.0,443.479,822.5,2214.0,647.0,1412.0,301.458,661.5,1862.0,337.329,533.0,5905.0,990.5,247.9,1100.8,461.2,2819.0,342.8,1318.0,153.7,1013.0,979.0,378.6,63.18,377.389,382.1,469.9,504.05,579.5
2016-12-20,4331.5,655.0,3245.0,495.1,2075.0,1554.812,4556.0,3093.5,1417.0,6766.0,2812.0,1023.272,1492.401,598.5,63.94,1129.722,227.65,1361.01,8458.281,1560.0,690.5,259.223,231.982,1531.0,664.8,200.95,219.3,3529.0,243.8,243.708,631.053,680.5,3893.028,652.0,2071.0,319.5,1187.0,4963.0,425.151,230.8,1792.0,368.15,912.5,1790.0,1473.0,2681.0,4125.0,3246.294,3126.345,3338.0,889.5,445.851,827.5,2206.0,646.5,1404.0,299.933,667.0,1887.0,341.442,539.0,5910.0,992.0,248.9,1111.467,467.0,2826.0,343.5,1322.0,154.3,1011.0,991.0,371.4,63.46,374.97,380.1,467.8,508.64,581.5
2016-12-21,4312.5,655.5,3234.0,496.75,2086.0,1545.708,4560.5,3111.5,1418.0,6744.0,2812.0,1019.672,1501.761,596.0,64.28,1129.225,228.75,1361.437,8374.682,1581.0,682.0,258.717,235.07,1531.0,667.1,199.6,219.7,3507.0,245.5,245.969,629.474,673.5,3867.742,654.0,2066.0,317.0,1182.0,4931.0,423.908,229.8,1792.0,371.25,908.5,1786.0,1471.0,2686.0,4142.0,3217.611,3105.726,3318.0,887.5,445.258,824.5,2204.0,636.0,1412.0,298.607,674.5,1888.0,338.286,535.0,5860.0,987.5,248.1,1117.867,470.4,2825.0,346.8,1316.0,154.3,1020.0,997.5,375.0,64.32,374.97,380.4,467.0,504.22,590.5
2016-12-22,4342.5,655.2,3261.5,503.0,2084.5,1562.399,4546.5,3081.0,1433.0,6815.0,2829.0,1018.363,1515.281,593.0,64.0,1120.764,227.0,1370.838,8591.057,1581.0,687.0,258.02,234.212,1536.0,663.8,199.75,220.2,3501.0,246.2,245.539,633.947,672.0,3911.719,655.5,2085.0,318.4,1200.0,4949.0,424.577,229.7,1801.0,370.95,914.0,1790.0,1472.0,2705.0,4165.0,3236.05,3182.188,3414.0,889.5,450.001,819.0,2209.0,645.5,1412.0,298.939,672.0,1878.0,339.529,538.5,6070.0,993.5,248.7,1118.933,476.0,2857.0,349.9,1332.0,154.9,1024.0,1020.0,382.8,64.58,377.947,381.8,468.4,504.56,593.0
2016-12-23,4407.0,646.5,3272.5,503.0,2097.0,1566.951,4558.0,3064.0,1438.0,6811.0,2844.0,1037.781,1514.241,593.5,63.8,1120.266,224.95,1371.693,8556.634,1567.0,695.0,260.743,233.526,1554.0,661.6,200.55,220.6,3539.0,247.0,248.877,631.974,671.5,3958.993,654.0,2088.0,316.7,1203.0,4922.0,434.711,230.5,1795.0,370.35,902.5,1799.0,1463.0,2699.0,4144.0,3226.831,3232.017,3397.0,900.0,450.594,817.0,2228.0,645.5,1413.0,303.115,675.5,1875.0,336.66,540.5,6055.0,998.5,248.7,1141.333,469.3,2852.0,346.7,1328.0,153.9,1024.0,1015.0,382.7,63.14,374.97,390.1,471.3,507.45,595.5
2016-12-26,4407.0,646.5,3272.5,503.0,2097.0,1566.951,4558.0,3064.0,1438.0,6811.0,2844.0,1037.781,1514.241,593.5,63.8,1120.266,224.95,1371.693,8556.634,1567.0,695.0,260.743,233.526,1554.0,661.6,200.55,220.6,3539.0,247.0,248.877,631.974,671.5,3958.993,654.0,2088.0,316.7,1203.0,4922.0,434.711,230.5,1795.0,370.35,902.5,1799.0,1463.0,2699.0,4144.0,3226.831,3232.017,3397.0,900.0,450.594,817.0,2228.0,645.5,1413.0,303.115,675.5,1875.0,336.66,540.5,6055.0,998.5,248.7,1141.333,469.3,2852.0,346.7,1328.0,153.9,1024.0,1015.0,382.7,63.14,374.97,390.1,471.3,507.45,595.5
2016-12-27,4407.0,646.5,3272.5,503.0,2097.0,1566.951,4558.0,3064.0,1438.0,6811.0,2844.0,1037.781,1514.241,593.5,63.8,1120.266,224.95,1371.693,8556.634,1567.0,695.0,260.743,233.526,1554.0,661.6,200.55,220.6,3539.0,247.0,248.877,631.974,671.5,3958.993,654.0,2088.0,316.7,1203.0,4922.0,434.711,230.5,1795.0,370.35,902.5,1799.0,1463.0,2699.0,4144.0,3226.831,3232.017,3397.0,900.0,450.594,817.0,2228.0,645.5,1413.0,303.115,675.5,1875.0,336.66,540.5,6055.0,998.5,248.7,1141.333,469.3,2852.0,346.7,1328.0,153.9,1024.0,1015.0,382.7,63.14,374.97,390.1,471.3,507.45,595.5
